frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
358.28,-0.91,-1.94,-0.94,-1.97,1.97,2.09,1.80,1.06,1.03,1.03
361.87,-0.94,-1.97,-0.96,-2.00,2.00,2.08,1.78,1.06,1.03,1.03
365.49,-0.97,-2.00,-1.00,-2.04,2.04,2.08,1.76,1.07,1.03,1.03
369.14,-1.01,-2.04,-1.05,-2.08,2.08,2.08,1.75,1.07,1.03,1.03
372.83,-1.09,-2.12,-1.10,-2.14,2.14,2.08,1.73,1.05,1.03,1.03
376.56,-1.15,-2.18,-1.16,-2.20,2.20,2.07,1.71,1.05,1.03,1.03
380.33,-1.22,-2.25,-1.23,-2.26,2.26,2.07,1.70,1.04,1.03,1.03
384.13,-1.30,-2.33,-1.30,-2.33,2.33,2.07,1.69,1.03,1.03,1.03
387.97,-1.38,-2.41,-1.36,-2.39,2.39,2.07,1.68,1.02,1.03,1.03
391.85,-1.44,-2.47,-1.43,-2.46,2.46,2.06,1.67,1.02,1.03,1.03
395.77,-1.51,-2.54,-1.48,-2.52,2.52,2.06,1.66,1.01,1.03,1.03
399.73,-1.56,-2.59,-1.53,-2.57,2.57,2.06,1.65,1.01,1.03,1.03
403.72,-1.60,-2.63,-1.58,-2.61,2.61,2.05,1.64,1.01,1.03,1.03
407.76,-1.63,-2.66,-1.61,-2.64,2.64,2.05,1.64,1.01,1.03,1.03
411.84,-1.64,-2.67,-1.62,-2.66,2.66,2.05,1.63,1.02,1.03,1.03
415.96,-1.64,-2.67,-1.63,-2.66,2.66,2.05,1.63,1.02,1.03,1.03
420.12,-1.63,-2.66,-1.62,-2.65,2.65,2.04,1.62,1.02,1.03,1.03
424.32,-1.60,-2.63,-1.59,-2.62,2.62,2.04,1.62,1.02,1.03,1.03
428.56,-1.57,-2.60,-1.55,-2.58,2.58,2.04,1.62,1.01,1.03,1.03
432.85,-1.51,-2.54,-1.49,-2.53,2.53,2.03,1.61,1.02,1.03,1.03
437.18,-1.46,-2.49,-1.42,-2.46,2.46,2.03,1.61,1.00,1.03,1.03
441.55,-1.37,-2.40,-1.34,-2.37,2.37,2.03,1.61,1.01,1.03,1.03
445.96,-1.28,-2.31,-1.25,-2.28,2.28,2.02,1.61,1.01,1.03,1.03
450.42,-1.17,-2.20,-1.15,-2.18,2.18,2.02,1.61,1.01,1.03,1.03
454.93,-1.06,-2.09,-1.04,-2.08,2.08,2.02,1.61,1.02,1.03,1.03
459.48,-0.95,-1.98,-0.93,-1.96,1.96,2.01,1.61,1.02,1.03,1.03
464.07,-0.81,-1.84,-0.82,-1.85,1.85,2.01,1.60,1.05,1.03,1.03
468.71,-0.70,-1.73,-0.71,-1.74,1.74,2.00,1.60,1.04,1.03,1.03
473.40,-0.58,-1.61,-0.60,-1.63,1.63,2.00,1.60,1.06,1.03,1.03
478.13,-0.47,-1.50,-0.50,-1.53,1.53,2.00,1.60,1.06,1.03,1.03
482.91,-0.38,-1.41,-0.41,-1.44,1.44,1.99,1.59,1.06,1.03,1.03
487.74,-0.29,-1.32,-0.32,-1.35,1.35,1.99,1.59,1.07,1.03,1.03
492.62,-0.22,-1.25,-0.25,-1.28,1.28,1.98,1.58,1.06,1.03,1.03
497.55,-0.16,-1.19,-0.19,-1.22,1.22,1.98,1.58,1.06,1.03,1.03
502.52,-0.13,-1.16,-0.14,-1.17,1.17,1.97,1.57,1.04,1.03,1.03
507.55,-0.09,-1.12,-0.10,-1.14,1.14,1.97,1.57,1.05,1.03,1.03
512.62,-0.07,-1.10,-0.08,-1.11,1.11,1.96,1.56,1.04,1.03,1.03
517.75,-0.05,-1.08,-0.06,-1.09,1.09,1.96,1.55,1.05,1.03,1.03
522.93,-0.05,-1.08,-0.05,-1.09,1.09,1.95,1.54,1.04,1.03,1.03
528.16,-0.05,-1.08,-0.05,-1.09,1.09,1.95,1.53,1.04,1.03,1.03
533.44,-0.06,-1.09,-0.06,-1.09,1.09,1.94,1.52,1.03,1.03,1.03
538.77,-0.07,-1.10,-0.06,-1.10,1.10,1.94,1.51,1.03,1.03,1.03
544.16,-0.10,-1.13,-0.07,-1.11,1.11,1.93,1.50,1.01,1.03,1.03
549.60,-0.10,-1.13,-0.08,-1.11,1.11,1.93,1.49,1.02,1.03,1.03
555.10,-0.12,-1.15,-0.09,-1.12,1.12,1.92,1.48,1.01,1.03,1.03
560.65,-0.11,-1.14,-0.10,-1.13,1.13,1.92,1.47,1.02,1.03,1.03
566.25,-0.11,-1.14,-0.11,-1.14,1.14,1.91,1.46,1.03,1.03,1.03
571.92,-0.13,-1.16,-0.11,-1.14,1.14,1.90,1.44,1.02,1.03,1.03
577.64,-0.12,-1.15,-0.11,-1.15,1.15,1.90,1.43,1.03,1.03,1.03
583.41,-0.11,-1.14,-0.11,-1.15,1.15,1.89,1.42,1.04,1.03,1.03
589.25,-0.11,-1.14,-0.11,-1.14,1.14,1.89,1.41,1.04,1.03,1.03
595.14,-0.11,-1.14,-0.11,-1.14,1.14,1.88,1.40,1.03,1.03,1.03
601.09,-0.09,-1.12,-0.10,-1.13,1.13,1.87,1.39,1.05,1.03,1.03
607.10,-0.07,-1.10,-0.09,-1.12,1.12,1.87,1.38,1.05,1.03,1.03
613.17,-0.08,-1.11,-0.08,-1.11,1.11,1.86,1.37,1.03,1.03,1.03
619.30,-0.06,-1.09,-0.06,-1.09,1.09,1.85,1.37,1.03,1.03,1.03
625.50,-0.04,-1.07,-0.04,-1.07,1.07,1.84,1.36,1.03,1.03,1.03
631.75,-0.03,-1.06,-0.01,-1.04,1.04,1.84,1.35,1.01,1.03,1.03
638.07,0.01,-1.02,0.02,-1.01,1.01,1.83,1.35,1.02,1.03,1.03
644.45,0.02,-1.01,0.06,-0.97,0.97,1.82,1.34,0.99,1.03,1.03
650.89,0.07,-0.96,0.11,-0.92,0.92,1.81,1.34,1.00,1.03,1.03
657.40,0.13,-0.90,0.16,-0.87,0.87,1.80,1.34,1.00,1.03,1.03
663.98,0.20,-0.83,0.22,-0.81,0.81,1.80,1.33,1.02,1.03,1.03
670.62,0.26,-0.77,0.28,-0.75,0.75,1.79,1.33,1.01,1.03,1.03
677.32,0.30,-0.73,0.34,-0.69,0.69,1.78,1.33,0.99,1.03,1.03
684.10,0.37,-0.66,0.40,-0.63,0.63,1.77,1.33,1.00,1.03,1.03
690.94,0.43,-0.60,0.45,-0.58,0.58,1.76,1.34,1.01,1.03,1.03
697.85,0.48,-0.55,0.49,-0.54,0.54,1.75,1.34,1.02,1.03,1.03
704.83,0.54,-0.49,0.52,-0.52,0.52,1.74,1.35,1.06,1.03,1.03
711.87,0.58,-0.45,0.52,-0.51,0.51,1.73,1.35,1.09,1.03,1.03
718.99,0.59,-0.44,0.52,-0.52,0.52,1.72,1.36,1.11,1.03,1.03
726.18,0.59,-0.44,0.49,-0.54,0.54,1.71,1.37,1.14,1.03,1.03
733.44,0.54,-0.49,0.44,-0.59,0.59,1.70,1.38,1.14,1.03,1.03
740.78,0.44,-0.59,0.37,-0.66,0.66,1.69,1.39,1.10,1.03,1.03
748.19,0.31,-0.72,0.28,-0.75,0.75,1.68,1.40,1.06,1.03,1.03
755.67,0.18,-0.85,0.18,-0.85,0.85,1.67,1.41,1.04,1.03,1.03
763.23,0.04,-0.99,0.06,-0.97,0.97,1.66,1.42,1.02,1.03,1.03
770.86,-0.09,-1.12,-0.07,-1.10,1.10,1.65,1.43,1.02,1.03,1.03
778.57,-0.21,-1.24,-0.21,-1.24,1.24,1.64,1.45,1.03,1.03,1.03
786.35,-0.35,-1.38,-0.34,-1.38,1.38,1.62,1.46,1.03,1.03,1.03
794.22,-0.49,-1.52,-0.48,-1.51,1.51,1.61,1.48,1.02,1.03,1.03
802.16,-0.62,-1.65,-0.60,-1.63,1.63,1.60,1.50,1.01,1.03,1.03
810.18,-0.76,-1.79,-0.71,-1.74,1.74,1.59,1.51,0.98,1.03,1.03
818.28,-0.86,-1.89,-0.81,-1.84,1.84,1.58,1.53,0.98,1.03,1.03
826.46,-0.95,-1.98,-0.89,-1.92,1.92,1.56,1.55,0.97,1.03,1.03
834.73,-1.01,-2.04,-0.95,-1.98,1.98,1.55,1.56,0.98,1.03,1.03
843.08,-1.03,-2.06,-1.00,-2.04,2.04,1.54,1.58,1.01,1.03,1.03
851.51,-1.04,-2.07,-1.04,-2.07,2.07,1.52,1.60,1.03,1.03,1.03
860.02,-1.04,-2.07,-1.06,-2.09,2.09,1.51,1.61,1.05,1.03,1.03
868.62,-1.04,-2.07,-1.06,-2.09,2.09,1.49,1.63,1.05,1.03,1.03
877.31,-1.03,-2.06,-1.04,-2.07,2.07,1.48,1.64,1.04,1.03,1.03
886.08,-1.00,-2.03,-1.00,-2.04,2.04,1.46,1.65,1.04,1.03,1.03
894.94,-0.98,-2.01,-0.95,-1.99,1.99,1.45,1.66,1.01,1.03,1.03
903.89,-0.93,-1.96,-0.89,-1.92,1.92,1.43,1.67,0.99,1.03,1.03
912.93,-0.87,-1.90,-0.82,-1.85,1.85,1.42,1.68,0.98,1.03,1.03
922.06,-0.77,-1.80,-0.73,-1.76,1.76,1.40,1.69,1.00,1.03,1.03
931.28,-0.69,-1.72,-0.64,-1.68,1.68,1.38,1.69,0.99,1.03,1.03
940.59,-0.57,-1.60,-0.55,-1.59,1.59,1.37,1.69,1.02,1.03,1.03
950.00,-0.46,-1.49,-0.46,-1.49,1.49,1.35,1.69,1.03,1.03,1.03
959.50,-0.35,-1.38,-0.36,-1.40,1.40,1.33,1.69,1.05,1.03,1.03
969.09,-0.23,-1.26,-0.27,-1.30,1.30,1.31,1.68,1.08,1.03,1.03
978.78,-0.15,-1.18,-0.19,-1.22,1.22,1.30,1.67,1.07,1.03,1.03
988.57,-0.08,-1.11,-0.12,-1.15,1.15,1.28,1.66,1.07,1.03,1.03
998.46,-0.01,-1.04,-0.06,-1.09,1.09,1.26,1.64,1.09,1.03,1.03
1008.44,0.04,-0.99,-0.02,-1.05,1.05,1.24,1.62,1.09,1.03,1.03
1018.53,0.07,-0.96,0.01,-1.02,1.02,1.22,1.60,1.09,1.03,1.03
1028.71,0.09,-0.94,0.03,-1.01,1.01,1.20,1.57,1.10,1.03,1.03
1039.00,0.09,-0.94,0.04,-0.99,0.99,1.18,1.55,1.09,1.03,1.03
1049.39,0.09,-0.94,0.05,-0.98,0.98,1.16,1.52,1.08,1.03,1.03
1059.88,0.05,-0.98,0.06,-0.98,0.98,1.14,1.48,1.03,1.03,1.03
1070.48,0.00,-1.03,0.07,-0.97,0.97,1.12,1.44,0.97,1.03,1.03
1081.19,-0.02,-1.05,0.08,-0.95,0.95,1.09,1.40,0.93,1.03,1.03
1092.00,-0.03,-1.06,0.10,-0.93,0.93,1.07,1.36,0.90,1.03,1.03
1102.92,0.00,-1.03,0.13,-0.90,0.90,1.05,1.32,0.91,1.03,1.03
1113.95,0.05,-0.98,0.16,-0.87,0.87,1.03,1.27,0.93,1.03,1.03
1125.09,0.13,-0.90,0.19,-0.84,0.84,1.00,1.22,0.97,1.03,1.03
1136.34,0.23,-0.80,0.23,-0.81,0.81,0.98,1.17,1.04,1.03,1.03
1147.70,0.32,-0.71,0.26,-0.77,0.77,0.95,1.12,1.10,1.03,1.03
1159.18,0.36,-0.67,0.29,-0.75,0.75,0.93,1.06,1.11,1.03,1.03
1170.77,0.38,-0.65,0.31,-0.73,0.73,0.90,1.01,1.11,1.03,1.03
1182.48,0.41,-0.62,0.32,-0.72,0.72,0.88,0.95,1.13,1.03,1.03
1194.30,0.39,-0.64,0.32,-0.72,0.72,0.85,0.89,1.11,1.03,1.03
1206.25,0.38,-0.65,0.30,-0.73,0.73,0.82,0.84,1.11,1.03,1.03
1218.31,0.33,-0.70,0.27,-0.76,0.76,0.80,0.78,1.09,1.03,1.03
1230.49,0.25,-0.78,0.24,-0.80,0.80,0.77,0.72,1.05,1.03,1.03
1242.80,0.16,-0.87,0.18,-0.85,0.85,0.74,0.66,1.01,1.03,1.03
1255.22,0.08,-0.95,0.12,-0.91,0.91,0.71,0.60,0.99,1.03,1.03
1267.78,0.01,-1.02,0.05,-0.98,0.98,0.68,0.54,0.99,1.03,1.03
1280.45,-0.08,-1.11,-0.02,-1.05,1.05,0.65,0.48,0.97,1.03,1.03
1293.26,-0.13,-1.16,-0.09,-1.12,1.12,0.62,0.41,0.99,1.03,1.03
1306.19,-0.15,-1.18,-0.16,-1.19,1.19,0.59,0.35,1.04,1.03,1.03
1319.25,-0.19,-1.22,-0.22,-1.26,1.26,0.56,0.29,1.07,1.03,1.03
1332.45,-0.22,-1.25,-0.28,-1.31,1.31,0.52,0.23,1.09,1.03,1.03
1345.77,-0.26,-1.29,-0.32,-1.35,1.35,0.49,0.17,1.09,1.03,1.03
1359.23,-0.29,-1.32,-0.34,-1.37,1.37,0.46,0.11,1.08,1.03,1.03
1372.82,-0.34,-1.37,-0.34,-1.37,1.37,0.42,0.05,1.03,1.03,1.03
1386.55,-0.36,-1.39,-0.31,-1.35,1.35,0.39,-0.02,0.99,1.03,1.03
1400.41,-0.37,-1.40,-0.27,-1.30,1.30,0.35,-0.08,0.93,1.03,1.03
1414.42,-0.32,-1.35,-0.19,-1.23,1.23,0.31,-0.14,0.91,1.03,1.03
1428.56,-0.24,-1.27,-0.10,-1.13,1.13,0.28,-0.20,0.89,1.03,1.03
1442.85,-0.12,-1.15,0.01,-1.02,1.02,0.24,-0.26,0.90,1.03,1.03
1457.28,0.05,-0.98,0.14,-0.89,0.89,0.20,-0.32,0.94,1.03,1.03
1471.85,0.25,-0.78,0.29,-0.74,0.74,0.16,-0.39,0.99,1.03,1.03
1486.57,0.44,-0.59,0.45,-0.59,0.59,0.12,-0.45,1.03,1.03,1.03
1501.43,0.65,-0.38,0.61,-0.42,0.42,0.08,-0.51,1.07,1.03,1.03
1516.45,0.86,-0.17,0.77,-0.26,0.26,0.04,-0.57,1.12,1.03,1.03
1531.61,1.05,0.02,0.93,-0.10,0.10,-0.01,-0.63,1.16,1.03,1.03
1546.93,1.20,0.17,1.08,0.04,-0.04,-0.05,-0.70,1.16,1.03,1.03
1562.40,1.32,0.29,1.21,0.18,-0.18,-0.09,-0.76,1.14,1.03,1.03
1578.02,1.41,0.38,1.34,0.30,-0.30,-0.14,-0.82,1.11,1.03,1.03
1593.80,1.48,0.45,1.44,0.41,-0.41,-0.19,-0.88,1.07,1.03,1.03
1609.74,1.54,0.51,1.53,0.50,-0.50,-0.23,-0.95,1.04,1.03,1.03
1625.84,1.60,0.57,1.60,0.57,-0.57,-0.28,-1.01,1.03,1.03,1.03
1642.10,1.62,0.59,1.66,0.63,-0.63,-0.33,-1.07,1.00,1.03,1.03
1658.52,1.65,0.62,1.70,0.67,-0.67,-0.38,-1.13,0.98,1.03,1.03
1675.10,1.69,0.66,1.74,0.71,-0.71,-0.43,-1.19,0.98,1.03,1.03
1691.85,1.76,0.73,1.77,0.74,-0.74,-0.48,-1.26,1.02,1.03,1.03
1708.77,1.84,0.81,1.81,0.78,-0.78,-0.54,-1.32,1.07,1.03,1.03
1725.86,1.89,0.86,1.85,0.82,-0.82,-0.59,-1.38,1.07,1.03,1.03
1743.12,1.92,0.89,1.91,0.88,-0.88,-0.65,-1.44,1.05,1.03,1.03
1760.55,1.95,0.92,1.98,0.95,-0.95,-0.70,-1.50,1.01,1.03,1.03
1778.15,1.99,0.96,2.06,1.03,-1.03,-0.76,-1.56,0.97,1.03,1.03
1795.94,2.06,1.03,2.15,1.12,-1.12,-0.82,-1.62,0.95,1.03,1.03
1813.90,2.12,1.09,2.24,1.21,-1.21,-0.88,-1.68,0.91,1.03,1.03
1832.03,2.20,1.17,2.34,1.31,-1.31,-0.94,-1.73,0.89,1.03,1.03
1850.36,2.34,1.31,2.44,1.40,-1.40,-1.01,-1.79,0.94,1.03,1.03
1868.86,2.48,1.45,2.51,1.48,-1.48,-1.07,-1.85,1.00,1.03,1.03
1887.55,2.64,1.61,2.57,1.54,-1.54,-1.14,-1.90,1.11,1.03,1.03
1906.42,2.76,1.73,2.62,1.58,-1.58,-1.21,-1.96,1.18,1.03,1.03
1925.49,2.85,1.82,2.65,1.62,-1.62,-1.28,-2.01,1.23,1.03,1.03
1944.74,2.88,1.85,2.68,1.64,-1.64,-1.35,-2.06,1.24,1.03,1.03
1964.19,2.88,1.85,2.69,1.66,-1.66,-1.42,-2.11,1.22,1.03,1.03
1983.83,2.83,1.80,2.70,1.67,-1.67,-1.50,-2.16,1.16,1.03,1.03
2003.67,2.74,1.71,2.70,1.67,-1.67,-1.58,-2.21,1.07,1.03,1.03
2023.71,2.61,1.58,2.69,1.66,-1.66,-1.66,-2.26,0.95,1.03,1.03
2043.94,2.48,1.45,2.68,1.65,-1.65,-1.74,-2.30,0.83,1.03,1.03
2064.38,2.44,1.41,2.66,1.63,-1.63,-1.83,-2.35,0.81,1.03,1.03
2085.03,2.48,1.45,2.64,1.61,-1.61,-1.91,-2.39,0.87,1.03,1.03
2105.88,2.56,1.53,2.63,1.59,-1.59,-2.01,-2.44,0.97,1.03,1.03
2126.94,2.64,1.61,2.62,1.59,-1.59,-2.10,-2.48,1.05,1.03,1.03
2148.20,2.73,1.70,2.63,1.60,-1.60,-2.20,-2.52,1.13,1.03,1.03
2169.69,2.80,1.77,2.67,1.64,-1.64,-2.30,-2.57,1.17,1.03,1.03
2191.38,2.86,1.83,2.73,1.70,-1.70,-2.41,-2.61,1.17,1.03,1.03
2213.30,2.91,1.88,2.82,1.79,-1.79,-2.52,-2.65,1.13,1.03,1.03
2235.43,2.96,1.93,2.94,1.91,-1.91,-2.63,-2.70,1.05,1.03,1.03
2257.78,3.02,1.99,3.09,2.06,-2.06,-2.75,-2.74,0.96,1.03,1.03
2280.36,3.11,2.08,3.27,2.24,-2.24,-2.88,-2.78,0.87,1.03,1.03
2303.17,3.28,2.25,3.47,2.44,-2.44,-3.01,-2.83,0.84,1.03,1.03
2326.20,3.51,2.48,3.69,2.66,-2.66,-3.15,-2.88,0.85,1.03,1.03
2349.46,3.77,2.74,3.93,2.90,-2.90,-3.30,-2.92,0.87,1.03,1.03
2372.95,4.08,3.05,4.19,3.15,-3.15,-3.45,-2.97,0.93,1.03,1.03
2396.68,4.41,3.38,4.45,3.42,-3.42,-3.61,-3.02,0.99,1.03,1.03
2420.65,4.78,3.75,4.73,3.70,-3.70,-3.79,-3.07,1.08,1.03,1.03
2444.86,5.15,4.12,5.02,3.98,-3.98,-3.97,-3.13,1.17,1.03,1.03
2469.31,5.49,4.46,5.31,4.28,-4.28,-4.16,-3.18,1.21,1.03,1.03
2494.00,5.81,4.78,5.61,4.58,-4.58,-4.37,-3.24,1.23,1.03,1.03
2518.94,6.07,5.04,5.91,4.87,-4.87,-4.59,-3.30,1.20,1.03,1.03
2544.13,6.27,5.24,6.19,5.16,-5.16,-4.82,-3.36,1.11,1.03,1.03
2569.57,6.41,5.38,6.47,5.43,-5.43,-5.07,-3.43,0.98,1.03,1.03
2595.27,6.60,5.57,6.72,5.69,-5.69,-5.33,-3.50,0.91,1.03,1.03
2621.22,6.79,5.76,6.96,5.92,-5.92,-5.59,-3.57,0.87,1.03,1.03
2647.43,7.03,6.00,7.17,6.14,-6.14,-5.87,-3.64,0.89,1.03,1.03
2673.90,7.30,6.27,7.36,6.33,-6.33,-6.15,-3.72,0.97,1.03,1.03
2700.64,7.57,6.54,7.54,6.51,-6.51,-6.43,-3.80,1.06,1.03,1.03
2727.65,7.81,6.78,7.71,6.67,-6.67,-6.70,-3.88,1.14,1.03,1.03
2754.93,7.97,6.94,7.86,6.82,-6.82,-6.96,-3.97,1.15,1.03,1.03
2782.48,8.10,7.07,8.00,6.97,-6.97,-7.18,-4.05,1.14,1.03,1.03
2810.30,8.21,7.18,8.13,7.10,-7.10,-7.37,-4.15,1.12,1.03,1.03
2838.40,8.26,7.23,8.25,7.22,-7.22,-7.52,-4.24,1.04,1.03,1.03
2866.79,8.31,7.28,8.36,7.32,-7.32,-7.61,-4.34,0.99,1.03,1.03
2895.46,8.37,7.34,8.44,7.41,-7.41,-7.66,-4.45,0.97,1.03,1.03
2924.41,8.40,7.37,8.49,7.46,-7.46,-7.65,-4.56,0.94,1.03,1.03
2953.65,8.46,7.43,8.52,7.49,-7.49,-7.60,-4.67,0.97,1.03,1.03
2983.19,8.50,7.47,8.52,7.49,-7.49,-7.51,-4.78,1.02,1.03,1.03
3013.02,8.51,7.48,8.49,7.46,-7.46,-7.40,-4.90,1.05,1.03,1.03
3043.15,8.51,7.48,8.46,7.43,-7.43,-7.28,-5.02,1.09,1.03,1.03
3073.58,8.52,7.49,8.41,7.38,-7.38,-7.15,-5.14,1.15,1.03,1.03
3104.32,8.47,7.44,8.35,7.31,-7.31,-7.03,-5.27,1.16,1.03,1.03
3135.36,8.40,7.37,8.27,7.24,-7.24,-6.91,-5.40,1.16,1.03,1.03
3166.72,8.25,7.22,8.19,7.16,-7.16,-6.80,-5.54,1.10,1.03,1.03
3198.38,8.08,7.05,8.10,7.06,-7.06,-6.70,-5.67,1.02,1.03,1.03
3230.37,7.91,6.88,8.00,6.97,-6.97,-6.61,-5.81,0.94,1.03,1.03
3262.67,7.78,6.75,7.90,6.87,-6.87,-6.54,-5.96,0.91,1.03,1.03
3295.30,7.69,6.66,7.80,6.76,-6.76,-6.49,-6.10,0.93,1.03,1.03
3328.25,7.62,6.59,7.69,6.66,-6.66,-6.45,-6.24,0.96,1.03,1.03
3361.53,7.59,6.56,7.60,6.56,-6.56,-6.42,-6.39,1.03,1.03,1.03
3395.15,7.51,6.48,7.51,6.48,-6.48,-6.40,-6.53,1.03,1.03,1.03
3429.10,7.43,6.40,7.44,6.41,-6.41,-6.39,-6.68,1.02,1.03,1.03
3463.39,7.40,6.37,7.39,6.36,-6.36,-6.40,-6.82,1.04,1.03,1.03
3498.03,7.39,6.36,7.36,6.33,-6.33,-6.41,-6.96,1.07,1.03,1.03
3533.01,7.36,6.33,7.33,6.30,-6.30,-6.43,-7.09,1.06,1.03,1.03
3568.34,7.32,6.29,7.31,6.28,-6.28,-6.46,-7.23,1.04,1.03,1.03
3604.02,7.28,6.25,7.30,6.27,-6.27,-6.49,-7.35,1.02,1.03,1.03
3640.06,7.27,6.24,7.30,6.27,-6.27,-6.53,-7.47,1.00,1.03,1.03
3676.46,7.33,6.30,7.33,6.30,-6.30,-6.57,-7.58,1.04,1.03,1.03
3713.22,7.42,6.39,7.39,6.35,-6.35,-6.62,-7.68,1.07,1.03,1.03
3750.36,7.48,6.45,7.47,6.44,-6.44,-6.67,-7.77,1.04,1.03,1.03
3787.86,7.51,6.48,7.58,6.55,-6.55,-6.72,-7.85,0.97,1.03,1.03
3825.74,7.52,6.49,7.70,6.66,-6.66,-6.77,-7.92,0.86,1.03,1.03
3864.00,7.55,6.52,7.82,6.78,-6.78,-6.83,-7.97,0.77,1.03,1.03
3902.64,7.65,6.62,7.92,6.89,-6.89,-6.88,-8.00,0.76,1.03,1.03
3941.66,7.89,6.86,8.01,6.97,-6.97,-6.93,-8.02,0.92,1.03,1.03
3981.08,8.17,7.14,8.07,7.03,-7.03,-6.98,-8.02,1.14,1.03,1.03
4020.89,8.41,7.38,8.10,7.07,-7.07,-7.02,-8.01,1.34,1.03,1.03
4061.10,8.62,7.59,8.13,7.09,-7.09,-7.07,-7.97,1.53,1.03,1.03
4101.71,8.62,7.59,8.14,7.11,-7.11,-7.11,-7.92,1.51,1.03,1.03
4142.73,8.53,7.50,8.18,7.15,-7.15,-7.14,-7.85,1.38,1.03,1.03
4184.15,8.35,7.32,8.24,7.21,-7.21,-7.17,-7.77,1.14,1.03,1.03
4226.00,8.15,7.12,8.31,7.28,-7.28,-7.19,-7.67,0.87,1.03,1.03
4268.26,7.96,6.93,8.39,7.36,-7.36,-7.20,-7.56,0.61,1.03,1.03
4310.94,7.80,6.77,8.44,7.41,-7.41,-7.20,-7.43,0.39,1.03,1.03
4354.05,7.80,6.77,8.47,7.43,-7.43,-7.19,-7.30,0.37,1.03,1.03
4397.59,7.98,6.95,8.46,7.43,-7.43,-7.17,-7.15,0.56,1.03,1.03
4441.56,8.27,7.24,8.43,7.40,-7.40,-7.13,-6.99,0.87,1.03,1.03
4485.98,8.57,7.54,8.39,7.36,-7.36,-7.07,-6.83,1.21,1.03,1.03
4530.84,8.83,7.80,8.34,7.31,-7.31,-7.00,-6.65,1.52,1.03,1.03
4576.15,8.99,7.96,8.28,7.25,-7.25,-6.91,-6.48,1.74,1.03,1.03
4621.91,8.79,7.76,8.18,7.15,-7.15,-6.80,-6.30,1.64,1.03,1.03
4668.13,8.41,7.38,8.03,7.00,-7.00,-6.67,-6.11,1.41,1.03,1.03
4714.81,7.94,6.91,7.84,6.81,-6.81,-6.51,-5.92,1.14,1.03,1.03
4761.96,7.48,6.45,7.60,6.57,-6.57,-6.34,-5.74,0.91,1.03,1.03
4809.58,7.08,6.05,7.33,6.30,-6.30,-6.13,-5.55,0.79,1.03,1.03
4857.67,6.82,5.79,7.02,5.98,-5.98,-5.91,-5.36,0.84,1.03,1.03
4906.25,6.54,5.51,6.66,5.63,-5.63,-5.66,-5.17,0.91,1.03,1.03
4955.31,6.17,5.14,6.29,5.26,-5.26,-5.38,-4.98,0.92,1.03,1.03
5004.87,5.73,4.70,5.90,4.86,-4.86,-5.07,-4.79,0.87,1.03,1.03
5054.91,5.24,4.21,5.50,4.47,-4.47,-4.74,-4.61,0.77,1.03,1.03
5105.46,4.84,3.81,5.11,4.08,-4.08,-4.38,-4.42,0.76,1.03,1.03
5156.52,4.61,3.58,4.73,3.70,-3.70,-3.99,-4.24,0.91,1.03,1.03
5208.08,4.44,3.41,4.34,3.31,-3.31,-3.56,-4.06,1.13,1.03,1.03
5260.16,4.26,3.23,3.91,2.88,-2.88,-3.09,-3.88,1.38,1.03,1.03
5312.77,3.88,2.85,3.44,2.41,-2.41,-2.59,-3.71,1.47,1.03,1.03
5365.89,3.36,2.33,2.94,1.91,-1.91,-2.05,-3.53,1.45,1.03,1.03
5419.55,2.73,1.70,2.43,1.40,-1.40,-1.47,-3.36,1.33,1.03,1.03
5473.75,2.18,1.15,1.93,0.90,-0.90,-0.87,-3.19,1.28,1.03,1.03
5528.49,1.56,0.53,1.46,0.43,-0.43,-0.27,-3.03,1.13,1.03,1.03
5583.77,1.03,0.00,1.03,-0.00,0.00,0.29,-2.86,1.03,1.03,1.03
5639.61,0.50,-0.53,0.64,-0.39,0.39,0.76,-2.70,0.89,1.03,1.03
5696.00,-0.06,-1.09,0.31,-0.73,0.73,1.08,-2.54,0.67,1.03,1.03
5752.96,-0.53,-1.56,0.03,-1.00,1.00,1.23,-2.39,0.47,1.03,1.03
5810.49,-0.86,-1.89,-0.16,-1.19,1.19,1.21,-2.23,0.33,1.03,1.03
5868.60,-0.87,-1.90,-0.25,-1.29,1.29,1.08,-2.08,0.42,1.03,1.03
5927.28,-0.65,-1.68,-0.25,-1.28,1.28,0.87,-1.92,0.63,1.03,1.03
5986.56,-0.37,-1.40,-0.17,-1.20,1.20,0.63,-1.77,0.83,1.03,1.03
6046.42,-0.05,-1.08,-0.02,-1.05,1.05,0.40,-1.63,1.00,1.03,1.03
6106.89,0.28,-0.75,0.19,-0.85,0.85,0.20,-1.48,1.13,1.03,1.03
6167.96,0.59,-0.44,0.43,-0.60,0.60,0.03,-1.33,1.19,1.03,1.03
6229.64,0.92,-0.11,0.72,-0.31,0.31,-0.12,-1.19,1.24,1.03,1.03
6291.93,1.25,0.22,1.03,0.00,-0.00,-0.24,-1.05,1.25,1.03,1.03
6354.85,1.53,0.50,1.35,0.32,-0.32,-0.34,-0.91,1.21,1.03,1.03
6418.40,1.79,0.76,1.66,0.62,-0.62,-0.43,-0.77,1.17,1.03,1.03
