frequency,raw,error,smoothed,error_smoothed,equalization,equalized_raw,equalized_smoothed,target
755.67,-1.46,-0.47,-1.51,-0.50,0.50,-0.96,-1.01,-0.99
763.23,-1.33,-0.28,-1.39,-0.32,0.32,-1.01,-1.06,-1.05
770.86,-1.14,-0.01,-1.24,-0.12,0.12,-1.02,-1.12,-1.13
778.57,-0.94,0.25,-1.07,0.11,-0.11,-1.05,-1.18,-1.19
786.35,-0.76,0.48,-0.90,0.35,-0.35,-1.11,-1.24,-1.24
794.22,-0.64,0.68,-0.74,0.58,-0.58,-1.22,-1.31,-1.32
802.16,-0.59,0.80,-0.59,0.79,-0.79,-1.39,-1.39,-1.39
810.18,-0.50,0.95,-0.48,0.99,-0.99,-1.49,-1.46,-1.45
818.28,-0.34,1.22,-0.37,1.17,-1.17,-1.52,-1.54,-1.56
826.46,-0.19,1.44,-0.25,1.37,-1.37,-1.56,-1.62,-1.63
834.73,-0.12,1.56,-0.15,1.55,-1.55,-1.67,-1.71,-1.68
843.08,-0.14,1.69,-0.08,1.72,-1.72,-1.86,-1.80,-1.83
851.51,-0.03,1.85,-0.01,1.87,-1.87,-1.91,-1.88,-1.88
860.02,0.08,2.07,0.04,2.02,-2.02,-1.94,-1.98,-1.99
868.62,0.09,2.17,0.09,2.16,-2.16,-2.07,-2.07,-2.08
877.31,0.16,2.34,0.12,2.30,-2.30,-2.14,-2.18,-2.18
886.08,0.14,2.41,0.16,2.44,-2.44,-2.31,-2.28,-2.27
894.94,0.13,2.48,0.19,2.59,-2.59,-2.46,-2.40,-2.35
903.89,0.24,2.74,0.20,2.71,-2.71,-2.47,-2.51,-2.50
912.93,0.28,2.88,0.20,2.82,-2.82,-2.54,-2.62,-2.60
922.06,0.23,2.93,0.20,2.93,-2.93,-2.70,-2.73,-2.70
931.28,0.16,2.98,0.19,3.03,-3.03,-2.87,-2.84,-2.82
940.59,0.15,3.09,0.18,3.13,-3.13,-2.98,-2.95,-2.94
950.00,0.15,3.24,0.16,3.22,-3.22,-3.07,-3.05,-3.09
959.50,0.16,3.35,0.15,3.29,-3.29,-3.14,-3.15,-3.19
969.09,0.17,3.46,0.13,3.37,-3.37,-3.20,-3.23,-3.29
978.78,0.15,3.48,0.11,3.42,-3.42,-3.27,-3.31,-3.33
988.57,0.04,3.45,0.10,3.47,-3.47,-3.43,-3.37,-3.41
998.46,-0.00,3.42,0.08,3.50,-3.50,-3.50,-3.43,-3.42
1008.44,0.01,3.50,0.06,3.52,-3.52,-3.51,-3.46,-3.49
1018.53,0.04,3.54,0.04,3.54,-3.54,-3.50,-3.49,-3.50
1028.71,0.06,3.58,0.03,3.55,-3.55,-3.49,-3.51,-3.52
1039.00,0.06,3.59,0.03,3.54,-3.54,-3.48,-3.51,-3.53
1049.39,0.04,3.53,0.01,3.52,-3.52,-3.48,-3.51,-3.49
1059.88,-0.00,3.47,0.00,3.49,-3.49,-3.49,-3.49,-3.47
1070.48,-0.02,3.45,-0.01,3.46,-3.46,-3.48,-3.47,-3.47
1081.19,-0.03,3.39,-0.03,3.41,-3.41,-3.44,-3.44,-3.42
1092.00,-0.05,3.36,-0.04,3.37,-3.37,-3.42,-3.40,-3.41
1102.92,-0.03,3.32,-0.05,3.31,-3.31,-3.34,-3.36,-3.35
1113.95,-0.06,3.26,-0.07,3.23,-3.23,-3.29,-3.31,-3.32
1125.09,-0.06,3.20,-0.10,3.15,-3.15,-3.21,-3.25,-3.26
1136.34,-0.11,3.08,-0.12,3.06,-3.06,-3.17,-3.19,-3.19
1147.70,-0.14,2.98,-0.14,2.97,-2.97,-3.12,-3.12,-3.12
1159.18,-0.19,2.87,-0.16,2.88,-2.88,-3.07,-3.04,-3.06
1170.77,-0.19,2.77,-0.19,2.78,-2.78,-2.97,-2.97,-2.96
1182.48,-0.23,2.63,-0.21,2.67,-2.67,-2.90,-2.88,-2.86
1194.30,-0.25,2.54,-0.23,2.56,-2.56,-2.81,-2.79,-2.79
1206.25,-0.27,2.40,-0.26,2.43,-2.43,-2.71,-2.69,-2.67
1218.31,-0.29,2.28,-0.28,2.30,-2.30,-2.59,-2.58,-2.57
1230.49,-0.30,2.20,-0.31,2.16,-2.16,-2.46,-2.47,-2.50
1242.80,-0.28,2.09,-0.33,2.02,-2.02,-2.30,-2.35,-2.37
1255.22,-0.29,1.96,-0.35,1.88,-1.88,-2.17,-2.22,-2.25
1267.78,-0.34,1.78,-0.37,1.72,-1.72,-2.07,-2.09,-2.12
1280.45,-0.41,1.54,-0.38,1.57,-1.57,-1.98,-1.95,-1.95
1293.26,-0.43,1.42,-0.39,1.42,-1.42,-1.85,-1.81,-1.85
1306.19,-0.42,1.26,-0.40,1.26,-1.26,-1.69,-1.67,-1.68
1319.25,-0.41,1.10,-0.41,1.11,-1.11,-1.52,-1.52,-1.51
1332.45,-0.44,0.90,-0.41,0.95,-0.95,-1.39,-1.37,-1.34
1345.77,-0.45,0.74,-0.41,0.80,-0.80,-1.25,-1.21,-1.19
1359.23,-0.39,0.65,-0.41,0.65,-0.65,-1.04,-1.06,-1.04
1372.82,-0.38,0.49,-0.41,0.50,-0.50,-0.88,-0.90,-0.87
1386.55,-0.42,0.32,-0.40,0.35,-0.35,-0.77,-0.75,-0.74
1400.41,-0.42,0.18,-0.39,0.21,-0.21,-0.63,-0.59,-0.60
1414.42,-0.32,0.13,-0.37,0.07,-0.07,-0.39,-0.44,-0.45
1428.56,-0.29,0.01,-0.35,-0.06,0.06,-0.23,-0.29,-0.30
1442.85,-0.31,-0.17,-0.33,-0.20,0.20,-0.11,-0.13,-0.14
1457.28,-0.31,-0.34,-0.30,-0.33,0.33,0.01,0.03,0.03
1471.85,-0.29,-0.47,-0.27,-0.46,0.46,0.17,0.19,0.18
1486.57,-0.24,-0.57,-0.23,-0.59,0.59,0.34,0.35,0.33
1501.43,-0.21,-0.70,-0.20,-0.72,0.72,0.50,0.52,0.49
1516.45,-0.19,-0.86,-0.16,-0.85,0.85,0.66,0.69,0.67
1531.61,-0.16,-1.01,-0.12,-0.97,0.97,0.81,0.86,0.85
1546.93,-0.09,-1.12,-0.07,-1.10,1.10,1.01,1.03,1.03
1562.40,-0.03,-1.22,-0.03,-1.23,1.23,1.20,1.20,1.19
1578.02,0.04,-1.35,0.02,-1.36,1.36,1.40,1.38,1.39
1593.80,0.11,-1.44,0.06,-1.49,1.49,1.60,1.55,1.55
1609.74,0.14,-1.60,0.10,-1.62,1.62,1.76,1.72,1.74
1625.84,0.12,-1.76,0.14,-1.76,1.76,1.88,1.90,1.88
1642.10,0.19,-1.84,0.17,-1.89,1.89,2.08,2.07,2.03
1658.52,0.27,-1.95,0.21,-2.03,2.03,2.29,2.24,2.22
1675.10,0.28,-2.10,0.25,-2.15,2.15,2.43,2.40,2.38
1691.85,0.30,-2.23,0.28,-2.26,2.26,2.56,2.55,2.53
1708.77,0.32,-2.35,0.31,-2.37,2.37,2.69,2.69,2.67
1725.86,0.36,-2.47,0.35,-2.47,2.47,2.83,2.82,2.83
1743.12,0.32,-2.66,0.39,-2.55,2.55,2.87,2.94,2.98
1760.55,0.33,-2.74,0.42,-2.62,2.62,2.95,3.04,3.07
1778.15,0.43,-2.74,0.47,-2.67,2.67,3.10,3.14,3.17
1795.94,0.54,-2.71,0.52,-2.70,2.70,3.24,3.22,3.25
1813.90,0.59,-2.74,0.58,-2.71,2.71,3.30,3.29,3.33
1832.03,0.66,-2.69,0.63,-2.71,2.71,3.37,3.34,3.35
1850.36,0.71,-2.66,0.68,-2.70,2.70,3.40,3.38,3.37
1868.86,0.70,-2.67,0.74,-2.66,2.66,3.35,3.40,3.37
1887.55,0.85,-2.54,0.81,-2.60,2.60,3.45,3.41,3.39
1906.42,0.94,-2.46,0.88,-2.53,2.53,3.46,3.40,3.40
1925.49,0.90,-2.48,0.94,-2.44,2.44,3.34,3.38,3.38
1944.74,1.04,-2.33,1.01,-2.34,2.34,3.38,3.36,3.37
1964.19,1.19,-2.15,1.08,-2.24,2.24,3.43,3.32,3.34
1983.83,1.13,-2.15,1.15,-2.13,2.13,3.25,3.27,3.28
2003.67,1.19,-2.04,1.22,-2.00,2.00,3.19,3.22,3.23
2023.71,1.30,-1.85,1.30,-1.85,1.85,3.15,3.16,3.15
2043.94,1.35,-1.73,1.40,-1.69,1.69,3.04,3.09,3.08
2064.38,1.51,-1.50,1.50,-1.52,1.52,3.03,3.02,3.01
2085.03,1.61,-1.34,1.61,-1.33,1.33,2.94,2.94,2.95
2105.88,1.67,-1.19,1.73,-1.13,1.13,2.80,2.86,2.86
2126.94,1.80,-0.96,1.86,-0.92,0.92,2.71,2.78,2.76
2148.20,1.96,-0.74,2.00,-0.69,0.69,2.65,2.70,2.70
2169.69,2.11,-0.50,2.14,-0.48,0.48,2.59,2.62,2.61
2191.38,2.29,-0.23,2.29,-0.26,0.26,2.55,2.54,2.52
2213.30,2.47,0.03,2.45,-0.02,0.02,2.49,2.47,2.44
2235.43,2.67,0.29,2.61,0.21,-0.21,2.46,2.40,2.38
2257.78,2.82,0.52,2.78,0.44,-0.44,2.38,2.34,2.30
2280.36,2.98,0.71,2.94,0.67,-0.67,2.31,2.28,2.27
2303.17,3.14,0.92,3.10,0.88,-0.88,2.26,2.22,2.22
2326.20,3.30,1.12,3.25,1.09,-1.09,2.21,2.16,2.18
2349.46,3.44,1.31,3.41,1.30,-1.30,2.14,2.11,2.13
2372.95,3.52,1.43,3.56,1.49,-1.49,2.02,2.07,2.09
2396.68,3.67,1.65,3.72,1.69,-1.69,1.98,2.03,2.02
2420.65,3.90,1.93,3.89,1.90,-1.90,2.00,1.99,1.97
2444.86,4.16,2.22,4.07,2.11,-2.11,2.05,1.96,1.94
2469.31,4.19,2.27,4.26,2.33,-2.33,1.85,1.93,1.92
2494.00,4.31,2.43,4.47,2.57,-2.57,1.74,1.90,1.88
2518.94,4.43,2.56,4.68,2.81,-2.81,1.62,1.87,1.87
2544.13,4.67,2.84,4.88,3.03,-3.03,1.64,1.85,1.83
2569.57,4.93,3.13,5.04,3.22,-3.22,1.71,1.82,1.80
2595.27,5.14,3.34,5.18,3.38,-3.38,1.76,1.80,1.80
2621.22,5.37,3.57,5.30,3.52,-3.52,1.85,1.78,1.80
2647.43,5.62,3.84,5.40,3.63,-3.63,1.98,1.76,1.78
2673.90,5.76,4.00,5.44,3.70,-3.70,2.06,1.74,1.76
2700.64,5.78,4.07,5.44,3.72,-3.72,2.06,1.72,1.71
2727.65,5.72,4.04,5.39,3.70,-3.70,2.02,1.69,1.68
2754.93,5.56,3.89,5.30,3.64,-3.64,1.92,1.66,1.67
2782.48,5.27,3.65,5.16,3.54,-3.54,1.73,1.62,1.62
2810.30,4.87,3.27,4.99,3.40,-3.40,1.47,1.59,1.60
2838.40,4.65,3.11,4.79,3.24,-3.24,1.41,1.55,1.54
2866.79,4.65,3.14,4.60,3.08,-3.08,1.57,1.52,1.51
2895.46,4.57,3.09,4.41,2.93,-2.93,1.64,1.48,1.48
2924.41,4.15,2.75,4.24,2.81,-2.81,1.34,1.43,1.40
2953.65,3.89,2.54,4.12,2.74,-2.74,1.15,1.38,1.35
2983.19,3.81,2.51,4.05,2.74,-2.74,1.07,1.32,1.30
3013.02,3.72,2.47,4.04,2.79,-2.79,0.93,1.25,1.25
3043.15,3.85,2.67,4.10,2.93,-2.93,0.92,1.17,1.18
3073.58,4.03,2.88,4.22,3.13,-3.13,0.90,1.09,1.15
3104.32,4.26,3.17,4.41,3.40,-3.40,0.86,1.02,1.09
3135.36,4.60,3.61,4.65,3.71,-3.71,0.88,0.93,0.99
3166.72,4.96,4.08,4.92,4.07,-4.07,0.89,0.85,0.88
3198.38,5.25,4.50,5.22,4.45,-4.45,0.79,0.77,0.75
3230.37,5.66,5.06,5.57,4.89,-4.89,0.77,0.68,0.60
3262.67,6.03,5.52,5.95,5.36,-5.36,0.67,0.59,0.51
3295.30,6.34,5.94,6.34,5.84,-5.84,0.50,0.50,0.40
3328.25,6.70,6.34,6.72,6.32,-6.32,0.38,0.39,0.36
3361.53,7.12,6.83,7.08,6.79,-6.79,0.33,0.29,0.29
3395.15,7.44,7.18,7.40,7.23,-7.23,0.21,0.17,0.26
3429.10,7.70,7.51,7.69,7.63,-7.63,0.07,0.06,0.19
3463.39,7.95,7.88,7.93,8.00,-8.00,-0.05,-0.06,0.07
3498.03,8.20,8.24,8.13,8.32,-8.32,-0.12,-0.19,-0.04
3533.01,8.37,8.53,8.28,8.58,-8.58,-0.21,-0.30,-0.16
3568.34,8.53,8.80,8.38,8.76,-8.76,-0.23,-0.38,-0.27
3604.02,8.64,9.05,8.42,8.85,-8.85,-0.21,-0.43,-0.41
3640.06,8.62,9.09,8.43,8.86,-8.86,-0.24,-0.43,-0.47
3676.46,8.51,9.04,8.39,8.78,-8.78,-0.27,-0.39,-0.53
3713.22,8.31,8.82,8.31,8.60,-8.60,-0.29,-0.29,-0.51
3750.36,8.10,8.56,8.19,8.33,-8.33,-0.23,-0.14,-0.46
3787.86,7.93,8.26,8.04,7.97,-7.97,-0.04,0.07,-0.33
3825.74,7.76,7.85,7.86,7.53,-7.53,0.23,0.33,-0.09
3864.00,7.51,7.23,7.64,7.01,-7.01,0.50,0.63,0.28
3902.64,7.30,6.38,7.40,6.43,-6.43,0.86,0.96,0.92
3941.66,7.08,5.58,7.15,5.84,-5.84,1.24,1.31,1.50
3981.08,6.92,5.05,6.86,5.20,-5.20,1.72,1.66,1.87
4020.89,6.71,4.40,6.56,4.56,-4.56,2.15,2.00,2.31
4061.10,6.40,3.73,6.26,3.94,-3.94,2.46,2.33,2.67
4101.71,5.99,3.03,5.96,3.33,-3.33,2.65,2.63,2.96
4142.73,5.67,2.52,5.65,2.75,-2.75,2.92,2.90,3.15
4184.15,5.37,2.02,5.34,2.18,-2.18,3.19,3.15,3.35
4226.00,4.95,1.52,5.00,1.63,-1.63,3.32,3.37,3.43
4268.26,4.61,1.13,4.65,1.10,-1.10,3.51,3.55,3.48
4310.94,4.32,0.80,4.29,0.60,-0.60,3.72,3.70,3.52
4354.05,3.91,0.35,3.94,0.12,-0.12,3.78,3.82,3.56
4397.59,3.43,-0.24,3.60,-0.35,0.35,3.77,3.94,3.67
4441.56,3.25,-0.56,3.24,-0.83,0.83,4.08,4.07,3.81
4485.98,3.08,-0.92,2.88,-1.30,1.30,4.38,4.18,4.00
4530.84,2.69,-1.52,2.54,-1.75,1.75,4.44,4.29,4.21
4576.15,2.35,-2.08,2.23,-2.15,2.15,4.50,4.39,4.43
4621.91,2.01,-2.52,1.97,-2.50,2.50,4.51,4.47,4.53
4668.13,1.65,-2.95,1.76,-2.75,2.75,4.39,4.51,4.60
4714.81,1.54,-3.08,1.62,-2.90,2.90,4.44,4.52,4.62
4761.96,1.38,-3.23,1.51,-2.96,2.96,4.34,4.48,4.61
4809.58,1.26,-3.30,1.45,-2.93,2.93,4.19,4.38,4.56
4857.67,0.99,-3.46,1.42,-2.80,2.80,3.79,4.22,4.45
4906.25,0.87,-3.35,1.42,-2.59,2.59,3.46,4.00,4.22
4955.31,1.11,-2.78,1.41,-2.32,2.32,3.43,3.73,3.89
5004.87,1.44,-2.05,1.44,-1.97,1.97,3.40,3.40,3.49
5054.91,1.83,-1.25,1.50,-1.54,1.54,3.37,3.04,3.08
5105.46,2.09,-0.52,1.55,-1.09,1.09,3.18,2.65,2.61
5156.52,2.13,-0.00,1.58,-0.65,0.65,2.78,2.23,2.13
5208.08,1.99,0.32,1.61,-0.19,0.19,2.18,1.80,1.67
5260.16,1.83,0.61,1.65,0.28,-0.28,1.54,1.36,1.22
5312.77,1.67,0.85,1.68,0.76,-0.76,0.91,0.92,0.82
5365.89,1.58,1.17,1.71,1.22,-1.22,0.35,0.49,0.41
5419.55,1.51,1.45,1.74,1.67,-1.67,-0.16,0.07,0.06
5473.75,1.53,1.83,1.75,2.07,-2.07,-0.54,-0.32,-0.30
5528.49,1.63,2.24,1.75,2.43,-2.43,-0.80,-0.67,-0.61
5583.77,1.57,2.52,1.75,2.75,-2.75,-1.18,-0.99,-0.95
5639.61,1.40,2.66,1.77,3.04,-3.04,-1.64,-1.28,-1.26
5696.00,1.50,3.09,1.81,3.33,-3.33,-1.83,-1.52,-1.59
5752.96,2.07,3.92,1.87,3.60,-3.60,-1.53,-1.73,-1.85
5810.49,2.16,4.22,1.92,3.82,-3.82,-1.67,-1.90,-2.06
5868.60,2.06,4.26,1.97,4.00,-4.00,-1.94,-2.03,-2.20
5927.28,2.20,4.45,2.02,4.14,-4.14,-1.94,-2.11,-2.25
5986.56,2.26,4.53,2.06,4.21,-4.21,-1.95,-2.15,-2.27
6046.42,2.32,4.54,2.07,4.20,-4.20,-1.88,-2.13,-2.22
6106.89,2.11,4.26,2.05,4.12,-4.12,-2.01,-2.07,-2.15
6167.96,2.04,4.12,2.00,3.97,-3.97,-1.93,-1.97,-2.08
6229.64,1.96,3.93,1.93,3.77,-3.77,-1.81,-1.83,-1.97
6291.93,1.87,3.70,1.84,3.52,-3.52,-1.65,-1.68,-1.83
6354.85,1.66,3.27,1.72,3.24,-3.24,-1.58,-1.52,-1.61
6418.40,1.51,2.90,1.59,2.94,-2.94,-1.43,-1.35,-1.39
6482.58,1.70,2.85,1.47,2.66,-2.66,-0.97,-1.19,-1.15
6547.41,1.60,2.55,1.36,2.41,-2.41,-0.81,-1.05,-0.95
6612.88,1.21,1.97,1.24,2.17,-2.17,-0.96,-0.93,-0.76
6679.01,1.00,1.66,1.13,1.96,-1.96,-0.96,-0.84,-0.66
6745.80,0.92,1.54,1.01,1.80,-1.80,-0.88,-0.79,-0.62
6813.26,0.87,1.50,0.90,1.68,-1.68,-0.81,-0.78,-0.63
6881.39,0.85,1.54,0.78,1.61,-1.61,-0.76,-0.83,-0.69
6950.21,0.88,1.65,0.66,1.58,-1.58,-0.71,-0.92,-0.77
7019.71,0.79,1.63,0.55,1.61,-1.61,-0.83,-1.07,-0.84
7089.91,0.64,1.58,0.43,1.69,-1.69,-1.05,-1.26,-0.94
7160.81,0.50,1.62,0.31,1.79,-1.79,-1.29,-1.48,-1.12
7232.41,0.39,1.77,0.20,1.93,-1.93,-1.54,-1.73,-1.38
7304.74,0.17,1.87,0.13,2.13,-2.13,-1.96,-2.00,-1.70
7377.79,0.09,2.15,0.09,2.37,-2.37,-2.28,-2.28,-2.06
7451.56,-0.08,2.31,0.09,2.66,-2.66,-2.74,-2.57,-2.39
7526.08,-0.12,2.58,0.10,2.95,-2.95,-3.08,-2.86,-2.70
7601.34,-0.09,2.91,0.12,3.26,-3.26,-3.35,-3.14,-3.00
7677.35,-0.10,3.05,0.17,3.58,-3.58,-3.68,-3.41,-3.15
7754.13,-0.06,3.29,0.24,3.90,-3.90,-3.96,-3.66,-3.35
7831.67,-0.02,3.53,0.31,4.20,-4.20,-4.23,-3.89,-3.55
7909.98,0.13,3.85,0.25,4.36,-4.36,-4.23,-4.11,-3.72
7989.08,0.47,4.41,0.10,4.44,-4.44,-3.98,-4.34,-3.94
8068.98,0.56,4.72,-0.11,4.50,-4.50,-3.94,-4.61,-4.16
8149.67,0.47,4.85,-0.47,4.44,-4.44,-3.97,-4.91,-4.38
8231.16,0.28,4.91,-0.89,4.33,-4.33,-4.05,-5.21,-4.63
8313.47,-0.69,4.14,-1.31,4.22,-4.22,-4.91,-5.52,-4.83
8396.61,-1.30,3.77,-1.73,4.03,-4.03,-5.33,-5.76,-5.07
8480.57,-2.13,3.18,-2.07,3.85,-3.85,-5.98,-5.91,-5.31
8565.38,-3.89,1.77,-2.30,3.67,-3.67,-7.56,-5.97,-5.66
8651.03,-5.97,0.24,-2.43,3.53,-3.53,-9.50,-5.95,-6.21
8737.54,-8.21,-1.30,-2.44,3.45,-3.45,-11.66,-5.89,-6.91
8824.92,-7.98,-0.34,-2.35,3.46,-3.46,-11.44,-5.81,-7.64
8913.17,-8.30,-0.44,-2.16,3.58,-3.58,-11.88,-5.74,-7.86
9002.30,-9.00,-1.64,-1.88,3.81,-3.81,-12.81,-5.69,-7.36
9092.32,-6.58,-0.23,-1.55,4.13,-4.13,-10.71,-5.68,-6.35
9183.25,-4.95,0.35,-1.18,4.52,-4.52,-9.47,-5.70,-5.30
9275.08,-3.19,0.25,-0.80,4.93,-4.93,-8.13,-5.74,-3.44
9367.83,-0.60,2.73,-0.45,5.35,-5.35,-5.95,-5.80,-3.33
9461.51,1.04,4.55,-0.12,5.76,-5.76,-4.72,-5.88,-3.51
9556.12,2.24,7.02,0.16,6.14,-6.14,-3.90,-5.98,-4.78
9651.68,3.24,9.83,0.38,6.46,-6.46,-3.23,-6.09,-6.59
9748.20,3.88,12.23,0.53,6.73,-6.73,-2.85,-6.20,-8.35
9845.68,4.10,14.16,0.63,6.93,-6.93,-2.83,-6.31,-10.06
9944.14,4.00,15.43,0.68,7.10,-7.10,-3.10,-6.42,-11.43
10043.58,3.69,16.11,0.70,7.22,-7.22,-3.53,-6.53,-12.42
10144.02,3.43,16.02,0.67,7.29,-7.29,-3.86,-6.62,-12.59
10245.46,3.09,15.77,0.61,7.33,-7.33,-4.24,-6.71,-12.68
10347.91,2.63,15.08,0.54,7.32,-7.32,-4.70,-6.78,-12.45
10451.39,2.06,14.32,0.45,7.28,-7.28,-5.23,-6.83,-12.26
10555.91,1.71,13.68,0.35,7.22,-7.22,-5.51,-6.87,-11.97
10661.46,1.46,13.09,0.24,7.14,-7.14,-5.68,-6.90,-11.63
10768.08,1.19,12.39,0.12,7.05,-7.05,-5.86,-6.93,-11.20
10875.76,1.11,11.88,-0.02,6.95,-6.95,-5.84,-6.98,-10.77
10984.52,1.06,11.33,-0.17,6.86,-6.86,-5.80,-7.03,-10.27
11094.36,1.05,10.77,-0.33,6.77,-6.77,-5.72,-7.09,-9.72
11205.31,1.09,10.20,-0.49,6.68,-6.68,-5.59,-7.17,-9.11
11317.36,1.12,9.56,-0.64,6.61,-6.61,-5.49,-7.25,-8.44
11430.53,1.22,8.87,-0.79,6.56,-6.56,-5.34,-7.34,-7.65
11544.84,1.22,7.83,-0.94,6.51,-6.51,-5.29,-7.45,-6.61
11660.29,1.33,6.75,-1.10,6.47,-6.47,-5.14,-7.57,-5.42
11776.89,1.38,5.45,-1.25,6.46,-6.46,-5.08,-7.71,-4.07
11894.66,1.40,4.15,-1.42,6.46,-6.46,-5.06,-7.87,-2.75
12013.60,1.52,3.10,-1.58,6.46,-6.46,-4.95,-8.05,-1.58
12133.74,1.72,2.81,-1.74,6.48,-6.48,-4.76,-8.23,-1.09
12255.08,1.89,3.31,-1.90,6.50,-6.50,-4.61,-8.40,-1.42
12377.63,1.07,3.16,-2.00,6.54,-6.54,-5.47,-8.54,-2.09
12501.41,-0.03,2.92,-2.10,6.57,-6.57,-6.60,-8.67,-2.95
12626.42,-1.56,2.39,-2.20,6.61,-6.61,-8.17,-8.81,-3.95
12752.68,-3.01,1.17,-2.31,6.65,-6.65,-9.66,-8.95,-4.18
12880.21,-3.61,-0.22,-2.41,6.69,-6.69,-10.30,-9.10,-3.39
13009.01,-3.41,-0.87,-2.52,6.73,-6.73,-10.14,-9.25,-2.54
13139.10,-2.68,-1.10,-2.63,6.77,-6.77,-9.45,-9.40,-1.58
13270.49,-2.50,-1.33,-2.74,6.81,-6.81,-9.31,-9.55,-1.17
13403.20,-2.50,-0.99,-2.86,6.85,-6.85,-9.35,-9.70,-1.51
13537.23,-2.76,-0.07,-2.98,6.88,-6.88,-9.64,-9.86,-2.69
13672.60,-2.92,1.24,-3.10,6.92,-6.92,-9.84,-10.02,-4.16
13809.33,-3.39,2.55,-3.22,6.96,-6.96,-10.35,-10.18,-5.94
13947.42,-3.88,3.91,-3.34,6.99,-6.99,-10.87,-10.34,-7.79
14086.90,-4.09,5.38,-3.47,7.03,-7.03,-11.12,-10.50,-9.47
14227.77,-4.20,6.75,-3.60,7.06,-7.06,-11.26,-10.66,-10.95
14370.04,-4.41,7.63,-3.74,7.09,-7.09,-11.50,-10.83,-12.04
14513.74,-4.96,8.11,-3.87,7.12,-7.12,-12.08,-11.00,-13.07
14658.88,-5.75,8.29,-4.01,7.15,-7.15,-12.90,-11.16,-14.04
14805.47,-6.44,8.70,-4.16,7.18,-7.18,-13.62,-11.33,-15.14
14953.52,-7.33,8.88,-4.30,7.21,-7.21,-14.54,-11.51,-16.21
15103.06,-8.00,9.09,-4.45,7.23,-7.23,-15.23,-11.68,-17.09
15254.09,-8.20,9.10,-4.60,7.26,-7.26,-15.46,-11.86,-17.30
15406.63,-8.53,8.50,-4.75,7.28,-7.28,-15.81,-12.03,-17.03
15560.70,-8.73,7.94,-4.91,7.31,-7.31,-16.04,-12.21,-16.67
15716.30,-8.95,7.60,-5.07,7.33,-7.33,-16.28,-12.40,-16.55
15873.47,-9.98,6.55,-5.23,7.35,-7.35,-17.33,-12.58,-16.53
16032.20,-10.97,5.88,-5.39,7.38,-7.38,-18.35,-12.77,-16.85
16192.52,-11.78,5.36,-5.56,7.40,-7.40,-19.18,-12.95,-17.14
16354.45,-12.71,4.42,-5.73,7.42,-7.42,-20.13,-13.15,-17.13
16517.99,-12.85,4.28,-5.90,7.44,-7.44,-20.29,-13.34,-17.13
16683.17,-12.00,4.90,-6.07,7.46,-7.46,-19.46,-13.53,-16.90
16850.01,-11.57,5.40,-6.25,7.48,-7.48,-19.05,-13.73,-16.97
17018.51,-11.21,6.01,-6.43,7.50,-7.50,-18.71,-13.93,-17.22
17188.69,-10.03,7.29,-6.61,7.52,-7.52,-17.55,-14.13,-17.32
17360.58,-8.99,8.27,-6.80,7.54,-7.54,-16.53,-14.34,-17.26
17534.18,-7.86,9.09,-6.99,7.56,-7.56,-15.42,-14.55,-16.95
17709.53,-6.72,9.83,-7.18,7.57,-7.57,-14.29,-14.75,-16.55
17886.62,-5.93,10.10,-7.38,7.59,-7.59,-13.52,-14.97,-16.03
18065.49,-5.24,10.48,-7.57,7.60,-7.60,-12.85,-15.18,-15.72
18246.14,-4.72,11.02,-7.77,7.62,-7.62,-12.34,-15.39,-15.74
18428.60,-4.90,10.83,-7.98,7.63,-7.63,-12.54,-15.61,-15.73
18612.89,-5.07,10.75,-8.18,7.65,-7.65,-12.72,-15.83,-15.82
18799.02,-4.89,10.84,-8.39,7.66,-7.66,-12.55,-16.05,-15.73
18987.01,-4.88,10.36,-8.60,7.67,-7.67,-12.56,-16.28,-15.24
19176.88,-5.10,8.96,-8.82,7.69,-7.69,-12.79,-16.50,-14.06
19368.65,-4.66,8.36,-9.03,7.70,-7.70,-12.36,-16.73,-13.02
19562.33,-4.57,7.61,-9.25,7.71,-7.71,-12.28,-16.96,-12.18
19757.96,-4.85,7.13,-9.48,7.72,-7.72,-12.57,-17.20,-11.98
19955.54,-5.12,7.03,-9.70,7.73,-7.73,-12.85,-17.43,-12.15
